Record_ID,Country,Region,Device_Category,Device_Subcategory,Product_Name,Manufacturer,SKU_Code,Launch_Year,Market_Segment,Regulatory_Status,Units_Sold_2022,Units_Sold_2023,Units_Sold_2024,ASP_USD_2022,ASP_USD_2023,ASP_USD_2024,Revenue_2022_USD,Revenue_2023_USD,Revenue_2024_USD,YoY_Growth_2023,YoY_Growth_2024,CAGR_2022_2024,Market_Share_Pct,Competitor_Rank,Clinical_Trials,Patent_Status,Reimbursement_Coverage,Survey_Satisfaction_Score,Data_Quality_Flag
MD-0331,Germany,Europe,Ophthalmology,Tonometers,BECT Tonometers Pro 592,Becton Dickinson,SKU-OPH-3938,2017,Ambulatory Surgery Center,FDA Approved,8322,9937,10651,14560.85,15083.26,15230.98,121175393.7,149882354.6,162225168.0,0.194063927,0.071852672,0.131309246,17.55,14,10,Licensed,Unknown,4.4,Clean
MD-0332,France,Europe,Diabetes Care,CGM Sensors,HOLO CGM Pro 529,Hologic,SKU-DIA-5252,2012,Long-Term Care,FDA Approved,10077,10015,12471,2075.69,2050.71,2050.7,20916728.13,20537860.65,25574279.7,-0.006152625,0.245232152,0.112461552,11.68,2,4,Filed,Full,3.6,Clean
MD-0333,China,Asia Pacific,Wound Care,Skin Substitutes,INTU Skin Pro 804,Intuitive Surgical,SKU-WOU-2548,2019,Ambulatory Surgery Center,Conditional Approval,21642,26892,32863,10290.26,10322.34,10790.96,222701806.9,277588367.3,354623318.5,0.242583865,0.222036293,0.232267252,14.91,1,8,Filed,Full,4.2,Clean
MD-0334,Canada,North America,Orthopaedics,Spine Fixation,INTU Spine Pro 806,Intuitive Surgical,SKU-ORT-8944,2016,Outpatient Clinic,CE Marked,7212,6837,7360,12482.02,13199.26,13614.4,90020328.24,90243340.62,100201984.0,-0.051996672,0.076495539,0.010208569,2.54,3,7,Active,Pending,4.8,Clean
MD-0335,Brazil,Latin America,Orthopaedics,Spine Fixation,DEPU Spine Pro 327,DePuy Synthes,SKU-ORT-6940,2012,Home Care,Conditional Approval,34783,41517,41679,10662.93,10376.77,10995.26,370888694.2,430812360.1,458271441.5,0.193600322,0.003902016,0.09464961,2.69,3,11,Expired,Partial,3.5,Clean
MD-0336,India,Asia Pacific,Ophthalmology,IOLs,ABBO IOLs Pro 359,Abbott,SKU-OPH-1308,2022,Home Care,Under Review,3286,3083,2666,9913.84,10263.3,10484.98,32576878.24,31641753.9,27952956.68,-0.061777237,-0.135257866,-0.099266546,13.7,13,4,Active,Full,4.3,Clean
MD-0337,Australia,Asia Pacific,Diagnostics,CT Scanners,BOST CT Pro 846,Boston Scientific,SKU-DIA-6759,2010,Hospital,CE Marked,49402,62929,80357,5250.16,5185.38,5315.38,259368404.3,326310778.0,427127990.7,0.273814825,0.276947036,0.275379969,13.86,9,1,Expired,Full,4.6,Clean
MD-0338,China,Asia Pacific,Orthopaedics,Hip Implants,INSU Hip Pro 209,Insulet Corp,SKU-ORT-9800,2010,Hospital,CE Marked,33542,41360,43991,10487.09,10386.03,10843.93,351757972.8,429566200.8,477035324.6,0.233080913,0.063612186,0.145216087,9.5,7,6,Expired,Unknown,3.8,Clean
MD-0339,France,Europe,Cardiovascular,Defibrillators,ABBO Defibrillators Pro 567,Abbott,SKU-CAR-9515,2012,Home Care,PMDA Approved,46685,45738,53740,1279.61,1310.72,1326.88,59738592.85,59949711.36,71306531.2,-0.020284888,0.174952993,0.072902234,5.59,14,3,Filed,Pending,4.1,Review
MD-0340,China,Asia Pacific,Wound Care,Negative Pressure Devices,INSU Negative Pro 187,Insulet Corp,SKU-WOU-8793,2020,Outpatient Clinic,CE Marked,1337,1737,1860,1622.32,1651.82,1721.92,2169041.84,2869211.34,3202771.2,0.299177263,0.070811744,0.179480509,10.83,2,6,Active,Partial,3.8,Clean
MD-0341,Germany,Europe,Orthopaedics,Hip Implants,EDWA Hip Pro 379,Edwards Lifesciences,SKU-ORT-4281,2019,Home Care,FDA Approved,15761,19341,22751,4213.85,4418.16,4568.43,66414489.85,85451632.56,103936350.9,0.227142948,0.176309395,0.201457356,17.13,8,7,Licensed,Unknown,4.3,Clean
MD-0342,UK,Europe,Diagnostics,X-Ray,ABBO X-Ray Pro 794,Abbott,SKU-DIA-3001,2014,Home Care,Under Review,15627,17701,16118,1539.07,1501.85,1468.07,24051046.89,26584246.85,23662352.26,0.132719012,-0.089429976,0.015588489,6.22,5,6,Active,Partial,4.2,Clean
MD-0343,Australia,Asia Pacific,Cardiovascular,Pacemakers,SMIT Pacemakers Pro 653,Smith+Nephew,SKU-CAR-9518,2022,Home Care,Under Review,13733,13487,14485,7596.68,7822.06,8283.9,104325206.4,105496123.2,119992291.5,-0.017913056,0.073997182,0.027014416,2.58,8,6,Active,Full,4.8,Clean
MD-0344,India,Asia Pacific,Neurology,Spinal Cord Stimulators,MEDT Spinal Pro 682,Medtronic,SKU-NEU-1538,2012,Long-Term Care,PMDA Approved,46772,43211,45103,4721.27,4781.7,5040.11,220823240.4,206622038.7,227324081.3,-0.076135295,0.043785147,-0.018003942,3.24,1,7,Licensed,Pending,4.1,Review
MD-0345,UK,Europe,Neurology,Spinal Cord Stimulators,PHIL Spinal Pro 127,Philips Healthcare,SKU-NEU-6779,2022,Outpatient Clinic,PMDA Approved,4525,3903,3396,12562.17,12667.4,13321.37,56843819.25,49440862.2,45239372.52,-0.137458564,-0.129900077,-0.133687564,17.86,7,1,Filed,Pending,3.9,Clean
MD-0346,USA,North America,Ophthalmology,Laser Systems,STRY Laser Pro 433,Stryker,SKU-OPH-4844,2020,Outpatient Clinic,Conditional Approval,6066,7641,6720,4608.44,4641.32,4512.14,27954797.04,35464326.12,30321580.8,0.259643917,-0.120533962,0.052527456,10.44,15,10,Active,Pending,4.7,Review
MD-0347,UK,Europe,Cardiovascular,Defibrillators,PHIL Defibrillators Pro 608,Philips Healthcare,SKU-CAR-1364,2015,Home Care,Conditional Approval,26078,25949,23197,7350.96,7689.07,7632.55,191698334.9,199523677.4,177052262.4,-0.004946698,-0.106054183,-0.05685434,17.46,4,9,Filed,Partial,3.6,Review
MD-0348,Germany,Europe,Wound Care,Skin Substitutes,ZIMM Skin Pro 706,Zimmer Biomet,SKU-WOU-5344,2010,Outpatient Clinic,Conditional Approval,26847,32540,36804,14371.22,15074.66,15581.19,385824143.3,490529436.4,573450116.8,0.212053488,0.131038722,0.170845604,9.79,7,1,Filed,Unknown,4.1,Clean
MD-0349,France,Europe,Wound Care,Negative Pressure Devices,SMIT Negative Pro 881,Smith+Nephew,SKU-WOU-5945,2018,Outpatient Clinic,Under Review,43980,48069,45186,6064.4,6299.37,6424.44,266712312.0,302804416.5,290294745.8,0.092974079,-0.059976284,0.013618052,15.6,10,10,Expired,Full,4.4,Review
MD-0350,China,Asia Pacific,Ophthalmology,OCT Devices,ZIMM OCT Pro 864,Zimmer Biomet,SKU-OPH-9728,2022,Long-Term Care,Under Review,37601,44255,38809,3049.69,3113.35,3102.27,114671393.7,137781304.3,120395996.4,0.176963379,-0.123059541,0.015936418,15.03,2,6,Filed,Pending,3.6,Clean
MD-0351,India,Asia Pacific,Orthopaedics,Spine Fixation,SMIT Spine Pro 597,Smith+Nephew,SKU-ORT-3631,2014,Long-Term Care,CE Marked,27098,25941,23800,464.18,490.95,492.99,12578349.64,12735733.95,11733162.0,-0.042696878,-0.082533441,-0.062826803,4.03,5,10,Licensed,Pending,4.8,Clean
MD-0352,USA,North America,Orthopaedics,Spine Fixation,SMIT Spine Pro 516,Smith+Nephew,SKU-ORT-3883,2020,Hospital,Under Review,1804,1578,1977,4742.88,4756.05,4646.63,8556155.52,7505046.9,9186387.51,-0.125277162,0.252851711,0.046851472,13.17,3,6,Filed,Full,4.9,Clean
MD-0353,Germany,Europe,Diabetes Care,CGM Sensors,GE H CGM Pro 925,GE Healthcare,SKU-DIA-9605,2014,Home Care,FDA Approved,16102,18032,21601,4735.48,5026.98,5283.84,76250698.96,90646503.36,114136227.8,0.119860887,0.197925909,0.158235888,3.57,5,3,Expired,Pending,3.3,Review
MD-0354,India,Asia Pacific,Orthopaedics,Knee Implants,SIEM Knee Pro 471,Siemens Healthineers,SKU-ORT-9740,2015,Hospital,PMDA Approved,36265,37741,43675,14451.56,15416.02,16542.42,524085823.4,581816010.8,722490193.5,0.0407004,0.157229538,0.097419356,17.42,10,4,Licensed,Unknown,3.0,Clean
MD-0355,USA,North America,Ophthalmology,Laser Systems,ZIMM Laser Pro 361,Zimmer Biomet,SKU-OPH-7302,2014,Outpatient Clinic,FDA Approved,35555,44092,54495,5857.64,6268.12,6351.03,208268390.2,276373947.0,346099379.9,0.240106877,0.235938492,0.23802093,4.18,15,12,Filed,Full,3.5,Clean
MD-0356,Brazil,Latin America,Ophthalmology,Tonometers,INSU Tonometers Pro 834,Insulet Corp,SKU-OPH-7656,2022,Hospital,PMDA Approved,5749,7016,8932,7092.81,7202.22,7652.56,40776564.69,50530775.52,68352665.92,0.220386154,0.27309008,0.246459589,9.36,6,2,Licensed,Full,4.4,Review
MD-0357,Australia,Asia Pacific,Ophthalmology,Tonometers,SIEM Tonometers Pro 689,Siemens Healthineers,SKU-OPH-1448,2022,Hospital,CE Marked,41797,43867,49942,95.98,95.21,95.55,4011676.06,4176577.07,4771958.1,0.049525086,0.13848679,0.093101297,12.99,13,2,Active,Full,3.5,Clean
MD-0358,Australia,Asia Pacific,Ophthalmology,OCT Devices,INTU OCT Pro 476,Intuitive Surgical,SKU-OPH-6233,2017,Home Care,CE Marked,17583,16318,18224,4947.33,4952.27,4849.68,86988903.39,80811141.86,88380568.32,-0.071944492,0.11680353,0.018064668,15.98,4,6,Expired,Pending,4.9,Clean
MD-0359,USA,North America,Diabetes Care,Insulin Pumps,INSU Insulin Pro 476,Insulet Corp,SKU-DIA-2457,2017,Ambulatory Surgery Center,PMDA Approved,46457,57296,49985,9289.16,9623.97,9493.25,431546506.1,551414985.1,474520101.3,0.233312526,-0.127600531,0.037275852,8.12,15,0,Expired,Full,4.4,Review
MD-0360,Brazil,Latin America,Cardiovascular,Stents,DEPU Stents Pro 389,DePuy Synthes,SKU-CAR-4328,2013,Outpatient Clinic,PMDA Approved,49418,52994,48149,12852.25,13315.05,14373.23,635132490.5,705617759.7,692056651.3,0.072362297,-0.091425444,-0.012922953,3.05,5,2,Expired,Pending,3.8,Clean
MD-0361,China,Asia Pacific,Diabetes Care,Insulin Pens,INSU Insulin Pro 830,Insulet Corp,SKU-DIA-5068,2015,Long-Term Care,Under Review,6118,5228,4757,4882.53,5108.26,5340.96,29871318.54,26705983.28,25406946.72,-0.145472377,-0.090091813,-0.118216761,1.78,9,11,Licensed,Pending,4.2,Clean
MD-0362,USA,North America,Orthopaedics,Hip Implants,SIEM Hip Pro 672,Siemens Healthineers,SKU-ORT-6804,2019,Long-Term Care,FDA Approved,851,820,925,4572.48,4633.83,4683.87,3891180.48,3799740.6,4332579.75,-0.036427732,0.12804878,0.04257207,9.12,6,4,Active,Partial,3.3,Review
MD-0363,Japan,Asia Pacific,Cardiovascular,Heart Valves,DEPU Heart Pro 469,DePuy Synthes,SKU-CAR-9690,2016,Ambulatory Surgery Center,PMDA Approved,8157,8083,10429,7513.2,8092.25,8099.61,61285172.4,65409656.75,84470832.69,-0.009071963,0.290238773,0.130722678,13.83,5,4,Licensed,Unknown,4.2,Clean
MD-0364,France,Europe,Neurology,EEG Systems,EDWA EEG Pro 581,Edwards Lifesciences,SKU-NEU-9049,2022,Ambulatory Surgery Center,Conditional Approval,43584,49532,51909,2874.35,2805.37,2777.72,125275670.4,138955586.8,144188667.5,0.1364721,0.047989179,0.091334258,2.53,15,11,Filed,Partial,3.9,Review
MD-0365,USA,North America,Neurology,Neurostents,DEPU Neurostents Pro 272,DePuy Synthes,SKU-NEU-8949,2017,Home Care,FDA Approved,47670,59115,53537,1448.99,1543.9,1528.26,69073353.3,91267648.5,81818455.62,0.240088106,-0.094358454,0.059752476,0.57,13,9,Filed,Partial,5.0,Clean
MD-0366,Japan,Asia Pacific,Neurology,Deep Brain Stimulators,STRY Deep Pro 208,Stryker,SKU-NEU-9161,2020,Hospital,PMDA Approved,2201,2152,2779,1873.76,1894.54,2031.34,4124145.76,4077050.08,5645093.86,-0.022262608,0.291356877,0.123658269,15.04,11,0,Filed,Partial,3.2,Review
MD-0367,Brazil,Latin America,Ophthalmology,Tonometers,PHIL Tonometers Pro 316,Philips Healthcare,SKU-OPH-1095,2015,Hospital,Conditional Approval,30194,30079,35469,11028.08,11858.65,12245.33,332981847.5,356696333.4,434329609.8,-0.003808704,0.179194787,0.083837434,13.52,9,5,Active,Unknown,4.6,Clean
MD-0368,India,Asia Pacific,Cardiovascular,Defibrillators,ZIMM Defibrillators Pro 769,Zimmer Biomet,SKU-CAR-3916,2013,Home Care,FDA Approved,1844,2274,2099,11703.41,11719.13,12337.68,21581088.04,26649301.62,25896790.32,0.23318872,-0.076956904,0.066905026,8.07,13,4,Expired,Full,4.0,Clean
MD-0369,Australia,Asia Pacific,Diagnostics,Ultrasound,SMIT Ultrasound Pro 874,Smith+Nephew,SKU-DIA-2574,2023,Outpatient Clinic,Conditional Approval,13598,14554,18169,7172.77,7401.84,7524.25,97535326.46,107726379.4,136708098.3,0.070304457,0.248385324,0.155920575,11.54,2,9,Licensed,Unknown,3.4,Clean
MD-0370,Canada,North America,Orthopaedics,Trauma Plates,SMIT Trauma Pro 589,Smith+Nephew,SKU-ORT-4673,2020,Ambulatory Surgery Center,Under Review,35055,39727,43147,4396.01,4475.62,4787.99,154102130.6,177802955.7,206587404.5,0.13327628,0.086087548,0.10943105,5.76,4,2,Filed,Partial,4.4,Clean
MD-0371,India,Asia Pacific,Orthopaedics,Knee Implants,GE H Knee Pro 360,GE Healthcare,SKU-ORT-2253,2010,Long-Term Care,FDA Approved,33966,35365,31563,9929.79,10252.83,10231.01,337275247.1,362591333.0,322921368.6,0.041188247,-0.107507423,-0.036022416,8.6,13,1,Active,Full,4.5,Clean
MD-0372,India,Asia Pacific,Cardiovascular,Pacemakers,BECT Pacemakers Pro 316,Becton Dickinson,SKU-CAR-5876,2015,Long-Term Care,Under Review,44426,46757,56740,5152.95,5518.77,5844.93,228924956.7,258041128.9,331641328.2,0.052469275,0.213508138,0.1301239,5.04,11,11,Expired,Full,5.0,Clean
MD-0373,India,Asia Pacific,Diabetes Care,CGM Sensors,MEDT CGM Pro 598,Medtronic,SKU-DIA-7470,2011,Hospital,CE Marked,43478,46291,53758,13038.27,14032.29,14540.37,566877903.1,649568736.4,781661210.5,0.064699388,0.161305653,0.111953874,12.58,7,11,Filed,Unknown,4.3,Clean
MD-0374,Germany,Europe,Diagnostics,CT Scanners,MEDT CT Pro 908,Medtronic,SKU-DIA-4126,2011,Hospital,CE Marked,2257,2130,2432,9763.61,9938.74,10325.02,22036467.77,21169516.2,25110448.64,-0.056269384,0.141784038,0.038044581,3.09,7,4,Expired,Full,4.5,Clean
MD-0375,Germany,Europe,Diagnostics,CT Scanners,DEPU CT Pro 108,DePuy Synthes,SKU-DIA-8295,2017,Home Care,FDA Approved,29959,33354,31372,8562.99,9091.52,8869.7,256538617.4,303238558.1,278260228.4,0.113321539,-0.059423158,0.023310538,13.4,10,6,Active,Pending,4.7,Clean
MD-0376,UK,Europe,Cardiovascular,Defibrillators,BECT Defibrillators Pro 690,Becton Dickinson,SKU-CAR-8964,2018,Long-Term Care,Conditional Approval,44977,56548,70144,3516.99,3434.97,3339.11,158183659.2,194240683.6,234218531.8,0.257264824,0.240432907,0.248820508,7.8,8,4,Filed,Full,4.8,Clean
MD-0377,Brazil,Latin America,Diabetes Care,Blood Glucose Meters,SIEM Blood Pro 447,Siemens Healthineers,SKU-DIA-8147,2010,Ambulatory Surgery Center,PMDA Approved,48092,45037,45250,3519.94,3499.41,3744.36,169280954.5,157602928.2,169432290.0,-0.063524079,0.004729445,-0.029997458,7.33,7,4,Licensed,Partial,4.4,Clean
MD-0378,Brazil,Latin America,Wound Care,Skin Substitutes,PHIL Skin Pro 605,Philips Healthcare,SKU-WOU-4394,2014,Hospital,Under Review,8960,8314,7651,7408.18,7832.54,8410.08,66377292.8,65119737.56,64345522.08,-0.072098214,-0.079745008,-0.075929521,17.99,6,3,Filed,Partial,4.1,Clean
MD-0379,France,Europe,Ophthalmology,Laser Systems,BOST Laser Pro 903,Boston Scientific,SKU-OPH-9248,2010,Hospital,PMDA Approved,28721,25885,24642,8451.62,8650.23,9336.22,242738978.0,223911203.6,230063133.2,-0.09874308,-0.048020089,-0.073728721,5.18,3,12,Filed,Full,4.8,Clean
MD-0380,Australia,Asia Pacific,Ophthalmology,IOLs,DEPU IOLs Pro 619,DePuy Synthes,SKU-OPH-1826,2017,Home Care,FDA Approved,7439,8939,10050,12882.89,12640.76,13043.65,95835818.71,112995753.6,131088682.5,0.201640005,0.124286833,0.162320109,4.09,6,10,Active,Partial,3.2,Clean
MD-0381,UK,Europe,Ophthalmology,OCT Devices,INTU OCT Pro 887,Intuitive Surgical,SKU-OPH-9288,2017,Hospital,CE Marked,42907,43494,53002,1888.6,1873.88,2017.53,81034160.2,81502536.72,106933125.1,0.013680751,0.218604865,0.111429843,5.52,3,12,Active,Partial,3.9,Clean
MD-0382,UK,Europe,Orthopaedics,Trauma Plates,EDWA Trauma Pro 628,Edwards Lifesciences,SKU-ORT-5021,2012,Long-Term Care,Under Review,15454,14095,14700,13774.4,14721.9,15821.66,212869577.6,207505180.5,232578402.0,-0.087938398,0.042923022,-0.024700024,0.67,13,7,Filed,Full,3.3,Clean
MD-0383,Germany,Europe,Cardiovascular,Heart Valves,EDWA Heart Pro 746,Edwards Lifesciences,SKU-CAR-7580,2022,Ambulatory Surgery Center,Under Review,4528,4650,4030,13841.66,13656.25,14109.66,62675036.48,63501562.5,56861929.8,0.026943463,-0.133333333,-0.056592523,12.76,14,6,Filed,Pending,4.8,Clean
MD-0384,France,Europe,Orthopaedics,Knee Implants,HOLO Knee Pro 552,Hologic,SKU-ORT-5583,2018,Long-Term Care,CE Marked,46394,47868,54557,13319.32,13834.51,14360.23,617936532.1,662230324.7,783451068.1,0.03177135,0.139738447,0.084412042,5.78,1,12,Filed,Pending,3.4,Clean
MD-0385,France,Europe,Neurology,EEG Systems,GE H EEG Pro 915,GE Healthcare,SKU-NEU-9860,2014,Ambulatory Surgery Center,FDA Approved,34032,37377,40539,11367.84,11226.91,10924.55,386870330.9,419628215.1,442870332.5,0.098289845,0.08459748,0.09142219,7.9,9,12,Filed,Partial,3.6,Clean
MD-0386,USA,North America,Wound Care,Compression Systems,ZIMM Compression Pro 341,Zimmer Biomet,SKU-WOU-9314,2015,Hospital,FDA Approved,43161,54970,57824,8607.91,8354.61,8415.5,371526003.5,459252911.7,486617872.0,0.273603485,0.051919229,0.157466196,14.23,12,4,Expired,Unknown,3.6,Clean
MD-0387,Japan,Asia Pacific,Ophthalmology,OCT Devices,GE H OCT Pro 521,GE Healthcare,SKU-OPH-5057,2011,Outpatient Clinic,Conditional Approval,38666,36216,43471,6841.93,6746.97,6860.5,264550065.4,244348265.5,298232795.5,-0.063363161,0.200325823,0.0603157,2.78,4,0,Active,Full,3.8,Review
MD-0388,Germany,Europe,Orthopaedics,Trauma Plates,PHIL Trauma Pro 526,Philips Healthcare,SKU-ORT-9502,2022,Home Care,PMDA Approved,38792,41680,43369,6629.2,7109.25,7278.8,257159926.4,296313540.0,315674277.2,0.07444834,0.040523033,0.057349632,12.95,3,8,Expired,Partial,3.3,Clean
MD-0389,Canada,North America,Cardiovascular,Stents,SIEM Stents Pro 396,Siemens Healthineers,SKU-CAR-8755,2010,Ambulatory Surgery Center,Conditional Approval,24704,31244,28227,12792.15,12563.64,12697.5,316017273.6,392538368.2,358412332.5,0.264734456,-0.09656254,0.068928662,17.84,5,1,Active,Partial,3.7,Clean
MD-0390,Brazil,Latin America,Cardiovascular,Stents,BOST Stents Pro 145,Boston Scientific,SKU-CAR-7910,2010,Outpatient Clinic,PMDA Approved,14628,13638,16131,81.18,83.63,81.74,1187501.04,1140545.94,1318547.94,-0.067678425,0.182798064,0.050118162,8.42,6,9,Licensed,Pending,3.6,Review
MD-0391,Brazil,Latin America,Wound Care,Skin Substitutes,INTU Skin Pro 519,Intuitive Surgical,SKU-WOU-3269,2018,Home Care,Under Review,44226,46529,57689,4911.98,5196.77,5420.73,217237227.5,241800511.3,312716493.0,0.052073441,0.239850416,0.142109318,1.3,11,6,Licensed,Partial,3.7,Review
MD-0392,UK,Europe,Ophthalmology,IOLs,HOLO IOLs Pro 297,Hologic,SKU-OPH-3713,2021,Hospital,Conditional Approval,41794,50498,58998,8437.61,8299.37,8561.04,352641472.3,419101586.3,505084237.9,0.208259559,0.168323498,0.188123745,16.2,2,12,Active,Partial,4.0,Clean
MD-0393,Japan,Asia Pacific,Cardiovascular,Heart Valves,INTU Heart Pro 123,Intuitive Surgical,SKU-CAR-4371,2013,Long-Term Care,Under Review,6047,7335,8237,6056.88,5905.14,6287.89,36625953.36,43314201.9,51793349.93,0.212998181,0.122972052,0.167117413,15.54,6,2,Filed,Pending,3.8,Review
MD-0394,UK,Europe,Cardiovascular,Pacemakers,ABBO Pacemakers Pro 729,Abbott,SKU-CAR-9876,2012,Outpatient Clinic,CE Marked,12471,12034,10714,4636.57,4705.19,4651.6,57822664.47,56622256.46,49837242.4,-0.035041296,-0.109689214,-0.073116435,5.72,2,0,Filed,Partial,4.4,Clean
MD-0395,Japan,Asia Pacific,Neurology,Neurostents,ZIMM Neurostents Pro 217,Zimmer Biomet,SKU-NEU-7152,2023,Hospital,FDA Approved,13774,13193,14758,3585.54,3678.58,3772.33,49387227.96,48531505.94,55672046.14,-0.042180921,0.118623512,0.035103349,7.62,8,5,Filed,Full,3.9,Clean
MD-0396,India,Asia Pacific,Ophthalmology,Laser Systems,INSU Laser Pro 556,Insulet Corp,SKU-OPH-1305,2014,Long-Term Care,Conditional Approval,44743,40075,47823,9790.69,9632.21,9945.32,438064842.7,386010815.8,475615038.4,-0.104329169,0.193337492,0.033846015,7.03,3,12,Active,Partial,4.9,Clean
MD-0397,Canada,North America,Neurology,Spinal Cord Stimulators,MEDT Spinal Pro 356,Medtronic,SKU-NEU-1016,2023,Home Care,Conditional Approval,19456,22255,20593,949.62,1017.42,1017.48,18475806.72,22642682.1,20952965.64,0.143863076,-0.074679847,0.028804916,15.21,5,10,Licensed,Unknown,3.4,Clean
MD-0398,Japan,Asia Pacific,Ophthalmology,IOLs,ZIMM IOLs Pro 425,Zimmer Biomet,SKU-OPH-2469,2016,Hospital,CE Marked,48018,52839,51557,6507.84,6749.6,7257.95,312493461.1,356642114.4,374198128.2,0.10039985,-0.024262382,0.0361957,5.28,11,12,Filed,Unknown,4.4,Clean
MD-0399,France,Europe,Diagnostics,X-Ray,PHIL X-Ray Pro 820,Philips Healthcare,SKU-DIA-6381,2010,Ambulatory Surgery Center,FDA Approved,40397,43000,53992,10106.96,10263.09,10965.9,408290863.1,441312870.0,592070872.8,0.064435478,0.255627907,0.156086022,15.84,11,8,Licensed,Pending,3.2,Clean
MD-0400,Canada,North America,Cardiovascular,Defibrillators,SMIT Defibrillators Pro 479,Smith+Nephew,SKU-CAR-3022,2015,Home Care,Conditional Approval,23959,24534,30118,12187.45,13140.72,12926.84,291999114.6,322394424.5,389330567.1,0.023999332,0.227602511,0.121188722,0.85,5,0,Expired,Pending,3.4,Clean
MD-0401,China,Asia Pacific,Cardiovascular,Heart Valves,INTU Heart Pro 940,Intuitive Surgical,SKU-CAR-4623,2013,Home Care,PMDA Approved,2911,2842,3572,10619.17,10544.83,10455.93,30912403.87,29968406.86,37348581.96,-0.023703195,0.256861365,0.107731798,9.15,9,4,Licensed,Full,4.1,Clean
MD-0402,Australia,Asia Pacific,Ophthalmology,Laser Systems,ABBO Laser Pro 968,Abbott,SKU-OPH-3101,2021,Hospital,CE Marked,17514,22244,27470,13221.0,13884.41,13886.85,231552594.0,308844816.0,381471769.5,0.270069659,0.234939759,0.252381539,8.44,7,10,Active,Unknown,4.1,Clean
MD-0403,France,Europe,Neurology,Spinal Cord Stimulators,ZIMM Spinal Pro 530,Zimmer Biomet,SKU-NEU-2994,2020,Long-Term Care,Under Review,32977,33394,39790,13262.85,13192.56,13200.11,437369004.5,440552348.6,525232376.9,0.012645177,0.191531413,0.098452793,6.36,15,0,Licensed,Unknown,3.8,Clean
MD-0404,USA,North America,Ophthalmology,Laser Systems,DEPU Laser Pro 124,DePuy Synthes,SKU-OPH-7943,2011,Ambulatory Surgery Center,CE Marked,11279,11258,9887,9398.16,9145.03,9305.2,106001846.6,102954747.7,92000512.4,-0.001861867,-0.121780068,-0.063738923,4.67,6,3,Filed,Unknown,3.2,Clean
MD-0405,France,Europe,Diabetes Care,Insulin Pumps,ABBO Insulin Pro 810,Abbott,SKU-DIA-8184,2022,Hospital,Under Review,38441,34834,44884,13754.88,13913.25,14858.09,528751342.1,484654150.5,666890511.6,-0.093832106,0.288511225,0.080558884,8.23,5,0,Active,Partial,4.8,Clean
MD-0406,India,Asia Pacific,Cardiovascular,Pacemakers,SMIT Pacemakers Pro 738,Smith+Nephew,SKU-CAR-1914,2018,Hospital,PMDA Approved,25499,26283,29641,6196.06,6599.45,6973.13,157993333.9,173453344.4,206690546.3,0.030746304,0.127763193,0.078164061,7.99,10,6,Active,Pending,3.9,Clean
MD-0407,Germany,Europe,Orthopaedics,Knee Implants,SIEM Knee Pro 686,Siemens Healthineers,SKU-ORT-9474,2015,Long-Term Care,CE Marked,7578,6791,7591,1059.79,1120.02,1110.27,8031088.62,7606055.82,8428059.57,-0.103853259,0.117802975,0.000857379,13.18,8,5,Expired,Unknown,3.8,Clean
MD-0408,China,Asia Pacific,Diagnostics,MRI Systems,MEDT MRI Pro 250,Medtronic,SKU-DIA-3091,2014,Long-Term Care,Under Review,34128,43748,52036,4702.26,5019.07,5296.65,160478729.3,219574274.4,275616479.4,0.281879981,0.189448661,0.234799752,6.95,1,9,Licensed,Unknown,3.7,Clean
MD-0409,Australia,Asia Pacific,Ophthalmology,Laser Systems,MEDT Laser Pro 293,Medtronic,SKU-OPH-4889,2018,Long-Term Care,FDA Approved,28160,28292,36480,9626.29,9550.62,9335.96,271076326.4,270206141.0,340575820.8,0.0046875,0.289410434,0.138180366,15.41,10,9,Licensed,Pending,4.4,Clean
MD-0410,Australia,Asia Pacific,Orthopaedics,Trauma Plates,EDWA Trauma Pro 344,Edwards Lifesciences,SKU-ORT-3658,2011,Home Care,FDA Approved,33001,31309,26664,3384.23,3368.43,3498.56,111682974.2,105462174.9,93285603.84,-0.051271174,-0.148359897,-0.101125417,4.09,3,12,Licensed,Unknown,4.5,Clean
MD-0411,France,Europe,Cardiovascular,Pacemakers,EDWA Pacemakers Pro 303,Edwards Lifesciences,SKU-CAR-1491,2018,Hospital,CE Marked,19543,20484,23230,13695.0,13826.34,14894.9,267641385.0,283218748.6,346008527.0,0.048150233,0.134055848,0.090257264,5.08,3,2,Expired,Unknown,3.4,Clean
MD-0412,Canada,North America,Diagnostics,CT Scanners,STRY CT Pro 315,Stryker,SKU-DIA-1352,2012,Outpatient Clinic,FDA Approved,1875,2295,2092,9840.29,10503.05,10578.9,18450543.75,24104499.75,22131058.8,0.224,-0.088453159,0.05628279,7.02,3,3,Filed,Pending,3.7,Clean
MD-0413,Australia,Asia Pacific,Neurology,Deep Brain Stimulators,ABBO Deep Pro 147,Abbott,SKU-NEU-3366,2012,Ambulatory Surgery Center,CE Marked,35401,36115,36780,9013.26,9711.5,9681.4,319078417.3,350730822.5,356081892.0,0.020168922,0.018413402,0.019290784,4.83,11,12,Expired,Unknown,3.3,Clean
